"Nome comercial","Nome da oportunidade","Telefone principal","Instagram","Segmento","Fonte","Tags","Dor provavel","Gancho - Abordagem","Observacoes"
"Rafaela Menezes Lingerie","NUC TikTok Shop x Rafaela Menezes Lingerie","+55 24 99914-4795","https://www.google.com/search?q=Rafaela+Menezes+Lingerie+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Rafaela Menezes Lingerie tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Rafaela Menezes Lingerie | Local: Barra Mansa | Nota Google: 5.0 (2 avaliacoes) | Categorias: Loja de Roupa | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Bliss Modas | Roupas Femininas","NUC TikTok Shop x Bliss Modas | Roupas Femininas","+55 24 99873-1151","https://www.instagram.com/blissmodabm/","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Bliss Modas | Roupas Femininas tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Bliss Modas | Roupas Femininas | Local: Barra Mansa | Nota Google: 5.0 (2 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Encanto Moda Feminina","NUC TikTok Shop x Encanto Moda Feminina","+55 24 98143-8366","https://www.google.com/search?q=Encanto+Moda+Feminina+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Encanto Moda Feminina tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Encanto Moda Feminina | Local: Barra Mansa | Nota Google: 5.0 (2 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Biju Mania - Moda e Acessorios","NUC TikTok Shop x Biju Mania - Moda e Acessorios","+55 24 99846-4603","https://www.google.com/search?q=Biju+Mania+-+Moda+e+Acessorios+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Biju Mania - Moda e Acessorios tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Biju Mania - Moda e Acessorios | Local: Barra Mansa | Nota Google: 2.0 (1 avaliacoes) | Categorias: Loja de acessórios de moda | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Art Intima Lingerie","NUC TikTok Shop x Art Intima Lingerie","Prospectar presencialmente","https://www.google.com/search?q=Art+Intima+Lingerie+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Art Intima Lingerie tem 1 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Art Intima Lingerie | Local: Barra Mansa | Nota Google: 4.0 (1 avaliacoes) | Categorias: Loja de Roupa | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"LUMIR lingerie","NUC TikTok Shop x LUMIR lingerie","Prospectar presencialmente","https://www.google.com/search?q=LUMIR+lingerie+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A LUMIR lingerie tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: LUMIR lingerie | Local: Barra Mansa | Nota Google: 5.0 (1 avaliacoes) | Categorias: Loja de Roupa | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Alessandra Moda Íntima","NUC TikTok Shop x Alessandra Moda Íntima","+55 24 99954-2943","https://www.instagram.com/alessandra_moda_intima/","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Alessandra Moda Íntima tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Alessandra Moda Íntima | Local: Barra Mansa | Nota Google: 5.0 (1 avaliacoes) | Categorias: Loja de lingerie | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Jufran Lingerie","NUC TikTok Shop x Jufran Lingerie","+55 24 3323-1291","https://www.google.com/search?q=Jufran+Lingerie+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Jufran Lingerie tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Jufran Lingerie | Local: Barra Mansa | Nota Google: 5.0 (1 avaliacoes) | Categorias: Loja de lingerie | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Espaço Maria Bonita Moda Feminina em Barra Mansa","NUC TikTok Shop x Espaço Maria Bonita Moda Feminina em Barra Mansa","+55 24 99930-8509","https://www.google.com/search?q=Espa%C3%A7o+Maria+Bonita+Moda+Feminina+em+Barra+Mansa+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Espaço Maria Bonita Moda Feminina em Barra Mansa tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Espaço Maria Bonita Moda Feminina em Barra Mansa | Local: Barra Mansa | Nota Google: 5.0 (1 avaliacoes) | Categorias: Loja de moda feminina, Butique, Loja de Roupa, Loja de roupas para ocasiões formais | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Dona Pretta Modas","NUC TikTok Shop x Dona Pretta Modas","+55 24 99943-6738","https://www.google.com/search?q=Dona+Pretta+Modas+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a Dona Pretta Modas tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: Dona Pretta Modas | Local: Barra Mansa | Nota Google: 5.0 (1 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Use Eli","NUC TikTok Shop x Use Eli","+55 24 99931-8686","https://www.instagram.com/useelistore/profilecard/?igsh=MXI5aGdwYW5qeTh1cQ==","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Use Eli tem 1 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Use Eli | Local: Barra Mansa | Nota Google: 5.0 (1 avaliacoes) | Categorias: Loja de moda feminina | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Brands Fashio Moda Feminina","NUC TikTok Shop x Brands Fashio Moda Feminina","+55 24 99229-4354","https://www.instagram.com/brandssfashion/","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Brands Fashio Moda Feminina tem 1 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Brands Fashio Moda Feminina | Local: Barra Mansa | Nota Google: 5.0 (1 avaliacoes) | Categorias: Loja de Roupa | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Bárbara Santos Moda Feminina","NUC TikTok Shop x Bárbara Santos Moda Feminina","+55 24 98171-6969","https://www.google.com/search?q=B%C3%A1rbara+Santos+Moda+Feminina+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Bárbara Santos Moda Feminina tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Bárbara Santos Moda Feminina | Local: Barra Mansa | Nota Google: 3.0 (1 avaliacoes) | Categorias: Loja de roupas vintage | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Sedução Lingerie","NUC TikTok Shop x Sedução Lingerie","+55 24 3324-0502","https://www.google.com/search?q=Sedu%C3%A7%C3%A3o+Lingerie+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Moda feminina e a segunda categoria que mais vende no TikTok Shop (14.8% do GMV global). A Sedução Lingerie tem os produtos certos - quero mostrar como colocar uma apresentadora vendendo suas pecas em lives diarias sem voce precisar aparecer.","Empresa: Sedução Lingerie | Local: Barra Mansa | Categorias: Loja de lingerie | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Loja de Roupas","NUC TikTok Shop x Loja de Roupas","+55 24 3322-3561","https://www.google.com/search?q=Loja+de+Roupas+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a Loja de Roupas tem 0 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: Loja de Roupas | Local: Barra Mansa | Categorias: Loja de Roupa | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"JC Acessórios e Moda Feminina e Masculina","NUC TikTok Shop x JC Acessórios e Moda Feminina e Masculina","+55 24 99925-1975","https://www.google.com/search?q=JC+Acess%C3%B3rios+e+Moda+Feminina+e+Masculina+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","O TikTok Shop ta revolucionando a venda de moda - e a JC Acessórios e Moda Feminina e Masculina tem tudo pra aproveitar. Uma apresentadora mostrando suas pecas ao vivo, com link de compra direto, gera vendas que loja fisica sozinha nao alcanca.","Empresa: JC Acessórios e Moda Feminina e Masculina | Local: Barra Mansa | Categorias: Loja de acessórios de moda, Joalheria especializada em itens personalizados | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"GB ACESSÓRIOS","NUC TikTok Shop x GB ACESSÓRIOS","+55 24 98842-0570","https://www.google.com/search?q=GB+ACESS%C3%93RIOS+Barra+Mansa+instagram","Moda Feminina","Prospeccao Ativa - TikTok Shop","Barra Mansa","Vendas dependem 100% de quem entra na loja; Instagram alcanca cada vez menos gente; estoque encalhado de colecoes que nao saem; dificuldade em atingir publico jovem que compra online.","Vi que a GB ACESSÓRIOS tem 0 avaliacoes e boa reputacao em Barra Mansa. Lives de moda tipo 'provador ao vivo' convertem ate 3x mais que e-commerce tradicional no TikTok Shop - quero mostrar como funciona.","Empresa: GB ACESSÓRIOS | Local: Barra Mansa | Categorias: Loja de acessórios de moda | RANKING TIKTOK SHOP: Moda Feminina - Categoria #2 global (14.8% do GMV) | POR QUE ESSE NEGOCIO: Categoria #2 global (14.8% GMV). Moda plus size e casual tem comunidades engajadas no TikTok. Lives de provador e 'get ready with me' geram conversao altissima. Ticket medio R$80-250. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Joalheria G&S Acessórios","NUC TikTok Shop x Joalheria G&S Acessórios","+55 24 3328-4714","https://www.google.com/search?q=Joalheria+G%26S+Acess%C3%B3rios+Barra+Mansa+instagram","Acessorios e Bijuterias","Prospeccao Ativa - TikTok Shop","Barra Mansa","Ticket medio baixo exige volume alto; vendas limitadas ao ponto fisico; dificuldade em mostrar os produtos de forma atrativa online; concorrencia com marketplaces.","A Joalheria G&S Acessórios vende exatamente o tipo de produto que viraliza no TikTok - acessorios com apelo visual. Uma live com try-on dos seus produtos pode gerar vendas que voce nem imagina. Quero apresentar nossa implementacao completa.","Empresa: Joalheria G&S Acessórios | Local: Barra Mansa | Nota Google: 4.8 (26 avaliacoes) | Categorias: Joalheria | RANKING TIKTOK SHOP: Acessorios e Semi-Joias - Categoria #3 global (~8% do GMV) | POR QUE ESSE NEGOCIO: Subcategoria de moda com alto potencial. Bijuterias e semi-joias sao perfeitas para close-ups em video curto. Ticket acessivel impulsiona compra por impulso na live. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Lindíssima Biju Atacado de Bijuterias","NUC TikTok Shop x Lindíssima Biju Atacado de Bijuterias","+55 24 98842-8961","https://www.google.com/search?q=Lind%C3%ADssima+Biju+Atacado+de+Bijuterias+Barra+Mansa+instagram","Acessorios e Bijuterias","Prospeccao Ativa - TikTok Shop","Barra Mansa","Ticket medio baixo exige volume alto; vendas limitadas ao ponto fisico; dificuldade em mostrar os produtos de forma atrativa online; concorrencia com marketplaces.","Semi-joias e bijuterias sao perfeitas pro TikTok Shop - close-ups em video curto e compra por impulso. A Lindíssima Biju Atacado de Bijuterias tem os produtos certos pra isso. Quero mostrar como uma apresentadora pode vender seus produtos em lives diarias.","Empresa: Lindíssima Biju Atacado de Bijuterias | Local: Barra Mansa | Nota Google: 5.0 (20 avaliacoes) | Categorias: Joalheiro atacadista | RANKING TIKTOK SHOP: Acessorios e Semi-Joias - Categoria #3 global (~8% do GMV) | POR QUE ESSE NEGOCIO: Subcategoria de moda com alto potencial. Bijuterias e semi-joias sao perfeitas para close-ups em video curto. Ticket acessivel impulsiona compra por impulso na live. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Águia Rosa Joias","NUC TikTok Shop x Águia Rosa Joias","+55 24 99947-1922","https://www.instagram.com/aguiarosajoias/","Acessorios e Bijuterias","Prospeccao Ativa - TikTok Shop","Barra Mansa","Ticket medio baixo exige volume alto; vendas limitadas ao ponto fisico; dificuldade em mostrar os produtos de forma atrativa online; concorrencia com marketplaces.","A Águia Rosa Joias vende exatamente o tipo de produto que viraliza no TikTok - acessorios com apelo visual. Uma live com try-on dos seus produtos pode gerar vendas que voce nem imagina. Quero apresentar nossa implementacao completa.","Empresa: Águia Rosa Joias | Local: Barra Mansa | Nota Google: 5.0 (15 avaliacoes) | Categorias: Joalheria | RANKING TIKTOK SHOP: Acessorios e Semi-Joias - Categoria #3 global (~8% do GMV) | POR QUE ESSE NEGOCIO: Subcategoria de moda com alto potencial. Bijuterias e semi-joias sao perfeitas para close-ups em video curto. Ticket acessivel impulsiona compra por impulso na live. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Paixão Pet Shop E Acessórios","NUC TikTok Shop x Paixão Pet Shop E Acessórios","+55 24 99992-5941","https://www.google.com/search?q=Paix%C3%A3o+Pet+Shop+E+Acess%C3%B3rios+Barra+Mansa+instagram","Acessorios e Bijuterias","Prospeccao Ativa - TikTok Shop","Barra Mansa","Ticket medio baixo exige volume alto; vendas limitadas ao ponto fisico; dificuldade em mostrar os produtos de forma atrativa online; concorrencia com marketplaces.","A Paixão Pet Shop E Acessórios vende exatamente o tipo de produto que viraliza no TikTok - acessorios com apelo visual. Uma live com try-on dos seus produtos pode gerar vendas que voce nem imagina. Quero apresentar nossa implementacao completa.","Empresa: Paixão Pet Shop E Acessórios | Local: Barra Mansa | Nota Google: 4.9 (15 avaliacoes) | Categorias: Pet Shop | RANKING TIKTOK SHOP: Acessorios e Semi-Joias - Categoria #3 global (~8% do GMV) | POR QUE ESSE NEGOCIO: Subcategoria de moda com alto potencial. Bijuterias e semi-joias sao perfeitas para close-ups em video curto. Ticket acessivel impulsiona compra por impulso na live. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Rilmo Calçados","NUC TikTok Shop x Rilmo Calçados","+55 24 98809-4844","https://www.google.com/search?q=Rilmo+Cal%C3%A7ados+Barra+Mansa+instagram","Acessorios e Bijuterias","Prospeccao Ativa - TikTok Shop","Barra Mansa","Ticket medio baixo exige volume alto; vendas limitadas ao ponto fisico; dificuldade em mostrar os produtos de forma atrativa online; concorrencia com marketplaces.","A Rilmo Calçados vende exatamente o tipo de produto que viraliza no TikTok - acessorios com apelo visual. Uma live com try-on dos seus produtos pode gerar vendas que voce nem imagina. Quero apresentar nossa implementacao completa.","Empresa: Rilmo Calçados | Local: Barra Mansa | Nota Google: 4.5 (10 avaliacoes) | Categorias: Loja de calçado, Loja de malas e bolsas | RANKING TIKTOK SHOP: Acessorios e Semi-Joias - Categoria #3 global (~8% do GMV) | POR QUE ESSE NEGOCIO: Subcategoria de moda com alto potencial. Bijuterias e semi-joias sao perfeitas para close-ups em video curto. Ticket acessivel impulsiona compra por impulso na live. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
"Visage Bolsas e consertos sapatos bolsas e malas","NUC TikTok Shop x Visage Bolsas e consertos sapatos bolsas e malas","+55 24 3323-2915","https://www.google.com/search?q=Visage+Bolsas+e+consertos+sapatos+bolsas+e+malas+Barra+Mansa+instagram","Acessorios e Bijuterias","Prospeccao Ativa - TikTok Shop","Barra Mansa","Ticket medio baixo exige volume alto; vendas limitadas ao ponto fisico; dificuldade em mostrar os produtos de forma atrativa online; concorrencia com marketplaces.","A Visage Bolsas e consertos sapatos bolsas e malas vende exatamente o tipo de produto que viraliza no TikTok - acessorios com apelo visual. Uma live com try-on dos seus produtos pode gerar vendas que voce nem imagina. Quero apresentar nossa implementacao completa.","Empresa: Visage Bolsas e consertos sapatos bolsas e malas | Local: Barra Mansa | Nota Google: 4.4 (9 avaliacoes) | Categorias: Loja de malas e bolsas | RANKING TIKTOK SHOP: Acessorios e Semi-Joias - Categoria #3 global (~8% do GMV) | POR QUE ESSE NEGOCIO: Subcategoria de moda com alto potencial. Bijuterias e semi-joias sao perfeitas para close-ups em video curto. Ticket acessivel impulsiona compra por impulso na live. | PROPOSTA: Implementacao completa de TikTok Shop + apresentadora dedicada que vende os produtos em lives. O negocio so precisa fornecer os produtos - NUC cuida de toda a operacao digital."
